datetime,currency,revenue,auctions,impressions,weekday
2023-10-10 22:10:00,EUR,0.0386129,324,62,Tuesday
2023-10-10 22:09:00,EUR,0.044300966,342,71,Tuesday
2023-10-10 22:08:00,EUR,0.051320102,396,63,Tuesday
2023-10-10 22:07:00,EUR,0.0725513,345,60,Tuesday
2023-10-10 22:06:00,EUR,0.06435684,306,65,Tuesday
2023-10-10 22:05:00,EUR,0.039677702,296,48,Tuesday
2023-10-10 22:04:00,EUR,0.047058098,260,53,Tuesday
2023-10-10 22:03:00,EUR,0.115407065,331,91,Tuesday
2023-10-10 22:02:00,EUR,0.0914411,314,78,Tuesday
2023-10-10 22:01:00,EUR,0.08643905,347,106,Tuesday
2023-10-10 22:00:00,EUR,0.060443226,307,81,Tuesday
2023-10-10 21:59:00,EUR,0.039840814,359,83,Tuesday
2023-10-10 21:58:00,EUR,0.057058163,449,109,Tuesday
2023-10-10 21:57:00,EUR,0.029385833,370,94,Tuesday
2023-10-10 21:56:00,EUR,0.036594275,423,91,Tuesday
2023-10-10 21:55:00,EUR,0.016051324,354,64,Tuesday
2023-10-10 21:54:00,EUR,0.030021407,322,60,Tuesday
2023-10-10 21:53:00,EUR,0.038796533,320,78,Tuesday
2023-10-10 21:52:00,EUR,0.035242535,328,74,Tuesday
2023-10-10 21:51:00,EUR,0.03145978,385,90,Tuesday
2023-10-10 21:50:00,EUR,0.044133402,451,104,Tuesday
2023-10-10 21:49:00,EUR,0.03629607,377,76,Tuesday
2023-10-10 21:48:00,EUR,0.03337343,369,76,Tuesday
2023-10-10 21:47:00,EUR,0.03682085,358,84,Tuesday
2023-10-10 21:46:00,EUR,0.03278644,320,86,Tuesday
2023-10-10 21:45:00,EUR,0.023606792,335,73,Tuesday
2023-10-10 21:44:00,EUR,0.033017613,364,72,Tuesday
2023-10-10 21:43:00,EUR,0.06369772,345,88,Tuesday
2023-10-10 21:42:00,EUR,0.019262217,217,43,Tuesday
2023-10-10 21:41:00,EUR,0.018413803,256,53,Tuesday
2023-10-10 21:40:00,EUR,0.030208902,346,79,Tuesday
2023-10-10 21:39:00,EUR,0.03931018,477,116,Tuesday
2023-10-10 21:38:00,EUR,0.05020731,411,105,Tuesday
2023-10-10 21:37:00,EUR,0.035415746,474,107,Tuesday
2023-10-10 21:36:00,EUR,0.03785277,473,110,Tuesday
2023-10-10 21:35:00,EUR,0.036048505,439,92,Tuesday
2023-10-10 21:34:00,EUR,0.05043707,592,121,Tuesday
2023-10-10 21:33:00,EUR,0.04248169,395,89,Tuesday
2023-10-10 21:32:00,EUR,0.04090979,381,106,Tuesday
2023-10-10 21:31:00,EUR,0.053562436,442,124,Tuesday
2023-10-10 21:30:00,EUR,0.057132535,608,151,Tuesday
2023-10-10 21:29:00,EUR,0.06256832,587,153,Tuesday
2023-10-10 21:28:00,EUR,0.12657021,628,153,Tuesday
2023-10-10 21:27:00,EUR,0.060078386,470,116,Tuesday
2023-10-10 21:26:00,EUR,0.03407814,511,106,Tuesday
2023-10-10 21:25:00,EUR,0.042194698,459,107,Tuesday
2023-10-10 21:24:00,EUR,0.058324024,512,143,Tuesday
2023-10-10 21:23:00,EUR,0.07827998,598,164,Tuesday
2023-10-10 21:22:00,EUR,0.04952202,477,125,Tuesday
2023-10-10 21:21:00,EUR,0.069281064,540,121,Tuesday
2023-10-10 21:20:00,EUR,0.10449587,495,147,Tuesday
2023-10-10 21:19:00,EUR,0.060403015,603,151,Tuesday
2023-10-10 21:18:00,EUR,0.066734225,593,176,Tuesday
2023-10-10 21:17:00,EUR,0.05781767,586,133,Tuesday
2023-10-10 21:16:00,EUR,0.042909075,584,109,Tuesday
2023-10-10 21:15:00,EUR,0.066665724,667,167,Tuesday
2023-10-10 21:14:00,EUR,0.13555838,629,161,Tuesday
2023-10-10 21:13:00,EUR,0.16601557,744,154,Tuesday
2023-10-10 21:12:00,EUR,0.08770045,603,151,Tuesday
2023-10-10 21:11:00,EUR,0.07481613,657,153,Tuesday
2023-10-10 21:10:00,EUR,0.064240165,626,147,Tuesday
2023-10-10 21:09:00,EUR,0.059628163,524,131,Tuesday
2023-10-10 21:08:00,EUR,0.12099098,734,159,Tuesday
2023-10-10 21:07:00,EUR,0.049197674,658,153,Tuesday
2023-10-10 21:06:00,EUR,0.10114401,757,225,Tuesday
2023-10-10 21:05:00,EUR,0.066698104,720,172,Tuesday
2023-10-10 21:04:00,EUR,0.050936718,673,149,Tuesday
2023-10-10 21:03:00,EUR,0.09198447,611,164,Tuesday
2023-10-10 21:02:00,EUR,0.065824024,636,169,Tuesday
2023-10-10 21:01:00,EUR,0.080255404,694,191,Tuesday
2023-10-10 21:00:00,EUR,0.10077942,643,195,Tuesday
2023-10-10 20:59:00,EUR,0.08975278,792,199,Tuesday
2023-10-10 20:58:00,EUR,0.08870303,809,189,Tuesday
2023-10-10 20:57:00,EUR,0.102134146,863,223,Tuesday
2023-10-10 20:56:00,EUR,0.09448315,830,175,Tuesday
2023-10-10 20:55:00,EUR,0.08258036,692,173,Tuesday
2023-10-10 20:54:00,EUR,0.0968811,734,174,Tuesday
2023-10-10 20:53:00,EUR,0.08843106,869,230,Tuesday
2023-10-10 20:52:00,EUR,0.086598195,901,224,Tuesday
2023-10-10 20:51:00,EUR,0.09002387,779,177,Tuesday
2023-10-10 20:50:00,EUR,0.08287966,876,180,Tuesday
2023-10-10 20:49:00,EUR,0.09784209,826,176,Tuesday
2023-10-10 20:48:00,EUR,0.07714499,768,182,Tuesday
2023-10-10 20:47:00,EUR,0.061206818,734,160,Tuesday
2023-10-10 20:46:00,EUR,0.06503308,825,159,Tuesday
2023-10-10 20:45:00,EUR,0.066906705,896,186,Tuesday
2023-10-10 20:44:00,EUR,0.13305752,813,227,Tuesday
2023-10-10 20:43:00,EUR,0.09540075,870,222,Tuesday
2023-10-10 20:42:00,EUR,0.070074156,813,187,Tuesday
2023-10-10 20:41:00,EUR,0.1007144,838,255,Tuesday
2023-10-10 20:40:00,EUR,0.08026312,935,212,Tuesday
2023-10-10 20:39:00,EUR,0.0757623,877,202,Tuesday
2023-10-10 20:38:00,EUR,0.09633748,860,214,Tuesday
2023-10-10 20:37:00,EUR,0.08175765,963,220,Tuesday
2023-10-10 20:36:00,EUR,0.0891817,971,222,Tuesday
2023-10-10 20:35:00,EUR,0.13376015,899,242,Tuesday
2023-10-10 20:34:00,EUR,0.10447088,793,190,Tuesday
2023-10-10 20:33:00,EUR,0.06557462,809,185,Tuesday
2023-10-10 20:32:00,EUR,0.10816198,924,251,Tuesday
2023-10-10 20:31:00,EUR,0.08512747,887,175,Tuesday
2023-10-10 20:30:00,EUR,0.09984183,802,221,Tuesday
2023-10-10 20:29:00,EUR,0.11970414,907,241,Tuesday
2023-10-10 20:28:00,EUR,0.078740515,809,197,Tuesday
2023-10-10 20:27:00,EUR,0.07288978,714,181,Tuesday
2023-10-10 20:26:00,EUR,0.09323957,685,176,Tuesday
2023-10-10 20:25:00,EUR,0.0976082,736,204,Tuesday
2023-10-10 20:24:00,EUR,0.08129523,660,193,Tuesday
2023-10-10 20:23:00,EUR,0.07222976,598,159,Tuesday
2023-10-10 20:22:00,EUR,0.09433763,802,221,Tuesday
2023-10-10 20:21:00,EUR,0.11487857,842,237,Tuesday
2023-10-10 20:20:00,EUR,0.087087795,876,191,Tuesday
2023-10-10 20:19:00,EUR,0.10707207,878,230,Tuesday
2023-10-10 20:18:00,EUR,0.11102022,1046,263,Tuesday
2023-10-10 20:17:00,EUR,0.09804365,862,227,Tuesday
2023-10-10 20:16:00,EUR,0.09811345,1034,248,Tuesday
2023-10-10 20:15:00,EUR,0.15477742,865,241,Tuesday
2023-10-10 20:14:00,EUR,0.10056817,936,238,Tuesday
2023-10-10 20:13:00,EUR,0.08578963,981,215,Tuesday
2023-10-10 20:12:00,EUR,0.0855034,847,200,Tuesday
2023-10-10 20:11:00,EUR,0.098695904,783,194,Tuesday
2023-10-10 20:10:00,EUR,0.15323149,699,183,Tuesday
2023-10-10 20:09:00,EUR,0.1289754,800,214,Tuesday
2023-10-10 20:08:00,EUR,0.14379139,888,214,Tuesday
2023-10-10 20:07:00,EUR,0.10565594,786,183,Tuesday
2023-10-10 20:06:00,EUR,0.10881247,957,213,Tuesday
2023-10-10 20:05:00,EUR,0.08262448,894,196,Tuesday
2023-10-10 20:04:00,EUR,0.05759721,727,157,Tuesday
2023-10-10 20:03:00,EUR,0.07566649,791,190,Tuesday
2023-10-10 20:02:00,EUR,0.07810948,825,208,Tuesday
2023-10-10 20:01:00,EUR,0.07888137,771,182,Tuesday
2023-10-10 20:00:00,EUR,0.108799286,767,200,Tuesday
2023-10-10 19:59:00,EUR,0.09500709,642,171,Tuesday
2023-10-10 19:58:00,EUR,0.07257396,688,131,Tuesday
2023-10-10 19:57:00,EUR,0.06095067,714,148,Tuesday
2023-10-10 19:56:00,EUR,0.08774813,847,203,Tuesday
2023-10-10 19:55:00,EUR,0.1726163,887,220,Tuesday
2023-10-10 19:54:00,EUR,0.07689146,883,173,Tuesday
2023-10-10 19:53:00,EUR,0.09360702,870,175,Tuesday
2023-10-10 19:52:00,EUR,0.084138595,700,152,Tuesday
2023-10-10 19:51:00,EUR,0.09663102,806,195,Tuesday
2023-10-10 19:50:00,EUR,0.093994066,847,192,Tuesday
2023-10-10 19:49:00,EUR,0.08399392,761,175,Tuesday
2023-10-10 19:48:00,EUR,0.103411645,961,222,Tuesday
2023-10-10 19:47:00,EUR,0.107388064,911,206,Tuesday
2023-10-10 19:46:00,EUR,0.06804368,696,177,Tuesday
2023-10-10 19:45:00,EUR,0.11866996,790,217,Tuesday
2023-10-10 19:44:00,EUR,0.11049274,796,225,Tuesday
2023-10-10 19:43:00,EUR,0.07214947,669,146,Tuesday
2023-10-10 19:42:00,EUR,0.063524164,635,153,Tuesday
2023-10-10 19:41:00,EUR,0.088239916,727,167,Tuesday
2023-10-10 19:40:00,EUR,0.079740554,748,191,Tuesday
2023-10-10 19:39:00,EUR,0.09575863,741,201,Tuesday
2023-10-10 19:38:00,EUR,0.07090987,757,187,Tuesday
2023-10-10 19:37:00,EUR,0.088488586,764,173,Tuesday
2023-10-10 19:36:00,EUR,0.084683314,745,178,Tuesday
2023-10-10 19:35:00,EUR,0.12868279,780,202,Tuesday
2023-10-10 19:34:00,EUR,0.08831684,868,200,Tuesday
2023-10-10 19:33:00,EUR,0.07835478,610,166,Tuesday
2023-10-10 19:32:00,EUR,0.0546764,519,136,Tuesday
2023-10-10 19:31:00,EUR,0.07603199,753,177,Tuesday
2023-10-10 19:30:00,EUR,0.11582148,830,231,Tuesday
2023-10-10 19:29:00,EUR,0.119896635,892,229,Tuesday
2023-10-10 19:28:00,EUR,0.11868854,862,254,Tuesday
2023-10-10 19:27:00,EUR,0.084653415,839,214,Tuesday
2023-10-10 19:26:00,EUR,0.100346275,824,232,Tuesday
2023-10-10 19:25:00,EUR,0.120613806,878,256,Tuesday
2023-10-10 19:24:00,EUR,0.10360478,771,200,Tuesday
2023-10-10 19:23:00,EUR,0.094017625,862,213,Tuesday
2023-10-10 19:22:00,EUR,0.097334504,822,220,Tuesday
2023-10-10 19:21:00,EUR,0.084465206,883,211,Tuesday
2023-10-10 19:20:00,EUR,0.1351819,659,169,Tuesday
2023-10-10 19:19:00,EUR,0.15993565,767,196,Tuesday
2023-10-10 19:18:00,EUR,0.083436355,703,157,Tuesday
2023-10-10 19:17:00,EUR,0.08433065,828,199,Tuesday
2023-10-10 19:16:00,EUR,0.08113791,796,198,Tuesday
2023-10-10 19:15:00,EUR,0.08283085,743,203,Tuesday
2023-10-10 19:14:00,EUR,0.10273354,951,243,Tuesday
2023-10-10 19:13:00,EUR,0.0881151,782,206,Tuesday
2023-10-10 19:12:00,EUR,0.08746445,881,229,Tuesday
2023-10-10 19:11:00,EUR,0.09962691,790,200,Tuesday
2023-10-10 19:10:00,EUR,0.11869132,931,242,Tuesday
2023-10-10 19:09:00,EUR,0.11228834,970,233,Tuesday
2023-10-10 19:08:00,EUR,0.10805396,892,234,Tuesday
2023-10-10 19:07:00,EUR,0.13227794,872,226,Tuesday
2023-10-10 19:06:00,EUR,0.12268487,939,240,Tuesday
2023-10-10 19:05:00,EUR,0.14351438,984,286,Tuesday
2023-10-10 19:04:00,EUR,0.07431847,740,185,Tuesday
2023-10-10 19:03:00,EUR,0.0981966,787,216,Tuesday
2023-10-10 19:02:00,EUR,0.114625916,813,221,Tuesday
2023-10-10 19:01:00,EUR,0.073557876,832,189,Tuesday
2023-10-10 19:00:00,EUR,0.11259933,919,206,Tuesday
2023-10-10 18:59:00,EUR,0.09676974,734,180,Tuesday
2023-10-10 18:58:00,EUR,0.1189908,886,250,Tuesday
2023-10-10 18:57:00,EUR,0.091512434,909,215,Tuesday
2023-10-10 18:56:00,EUR,0.12203181,965,226,Tuesday
2023-10-10 18:55:00,EUR,0.092806116,924,197,Tuesday
2023-10-10 18:54:00,EUR,0.09130032,932,221,Tuesday
2023-10-10 18:53:00,EUR,0.13551176,843,231,Tuesday
2023-10-10 18:52:00,EUR,0.13047144,953,237,Tuesday
2023-10-10 18:51:00,EUR,0.08245223,774,174,Tuesday
2023-10-10 18:50:00,EUR,0.08347362,836,188,Tuesday
2023-10-10 18:49:00,EUR,0.08428493,859,190,Tuesday
2023-10-10 18:48:00,EUR,0.106518,1017,243,Tuesday
2023-10-10 18:47:00,EUR,0.09627619,1014,232,Tuesday
2023-10-10 18:46:00,EUR,0.15061174,834,201,Tuesday
2023-10-10 18:45:00,EUR,0.07573755,865,194,Tuesday
2023-10-10 18:44:00,EUR,0.07537062,792,186,Tuesday
2023-10-10 18:43:00,EUR,0.12980735,1102,270,Tuesday
2023-10-10 18:42:00,EUR,0.0897144,849,194,Tuesday
2023-10-10 18:41:00,EUR,0.078885786,808,180,Tuesday
2023-10-10 18:40:00,EUR,0.09638677,855,243,Tuesday
2023-10-10 18:39:00,EUR,0.09083735,817,204,Tuesday
2023-10-10 18:38:00,EUR,0.10037695,681,176,Tuesday
2023-10-10 18:37:00,EUR,0.07176467,774,181,Tuesday
2023-10-10 18:36:00,EUR,0.089140944,754,189,Tuesday
2023-10-10 18:35:00,EUR,0.11452967,761,210,Tuesday
2023-10-10 18:34:00,EUR,0.08175859,759,159,Tuesday
2023-10-10 18:33:00,EUR,0.10131521,881,216,Tuesday
2023-10-10 18:32:00,EUR,0.10059241,841,212,Tuesday
2023-10-10 18:31:00,EUR,0.08909773,910,202,Tuesday
2023-10-10 18:30:00,EUR,0.15656406,722,195,Tuesday
2023-10-10 18:29:00,EUR,0.097838715,770,202,Tuesday
2023-10-10 18:28:00,EUR,0.09813591,819,244,Tuesday
2023-10-10 18:27:00,EUR,0.09750245,758,198,Tuesday
2023-10-10 18:26:00,EUR,0.09466574,724,217,Tuesday
2023-10-10 18:25:00,EUR,0.09708907,867,228,Tuesday
2023-10-10 18:24:00,EUR,0.09083622,764,225,Tuesday
2023-10-10 18:23:00,EUR,0.06909683,771,203,Tuesday
2023-10-10 18:22:00,EUR,0.069495,613,151,Tuesday
2023-10-10 18:21:00,EUR,0.0776006,827,192,Tuesday
2023-10-10 18:20:00,EUR,0.07698691,935,217,Tuesday
2023-10-10 18:19:00,EUR,0.0829402,761,191,Tuesday
2023-10-10 18:18:00,EUR,0.09788176,830,223,Tuesday
2023-10-10 18:17:00,EUR,0.09302168,819,186,Tuesday
2023-10-10 18:16:00,EUR,0.099638216,885,234,Tuesday
2023-10-10 18:15:00,EUR,0.088767335,937,241,Tuesday
2023-10-10 18:14:00,EUR,0.10463875,1012,267,Tuesday
2023-10-10 18:13:00,EUR,0.11930793,867,212,Tuesday
2023-10-10 18:12:00,EUR,0.09278888,910,217,Tuesday
2023-10-10 18:11:00,EUR,0.07538083,810,187,Tuesday
2023-10-10 18:10:00,EUR,0.0648948,618,150,Tuesday
2023-10-10 18:09:00,EUR,0.092368916,666,170,Tuesday
2023-10-10 18:08:00,EUR,0.05474179,568,146,Tuesday
2023-10-10 18:07:00,EUR,0.0862875,551,146,Tuesday
2023-10-10 18:06:00,EUR,0.09268959,647,180,Tuesday
2023-10-10 18:05:00,EUR,0.07831421,701,191,Tuesday
2023-10-10 18:04:00,EUR,0.067529775,454,125,Tuesday
2023-10-10 18:03:00,EUR,0.019055875,336,48,Tuesday
2023-10-10 18:02:00,EUR,0.030626832,342,83,Tuesday
2023-10-10 18:01:00,EUR,0.0540335,439,102,Tuesday
2023-10-10 18:00:00,EUR,0.051234916,343,73,Tuesday
2023-10-10 17:59:00,EUR,0.053575058,435,107,Tuesday
2023-10-10 17:58:00,EUR,0.051837962,400,79,Tuesday
2023-10-10 17:57:00,EUR,0.059327092,411,94,Tuesday
2023-10-10 17:56:00,EUR,0.087299936,442,113,Tuesday
2023-10-10 17:55:00,EUR,0.045204524,360,83,Tuesday
2023-10-10 17:54:00,EUR,0.08115843,348,103,Tuesday
2023-10-10 17:53:00,EUR,0.020647954,231,47,Tuesday
2023-10-10 17:52:00,EUR,0.033686686,312,65,Tuesday
2023-10-10 17:51:00,EUR,0.038626567,345,83,Tuesday
2023-10-10 17:50:00,EUR,0.04810805,402,104,Tuesday
2023-10-10 17:49:00,EUR,0.053420316,421,108,Tuesday
2023-10-10 17:48:00,EUR,0.051294968,403,115,Tuesday
2023-10-10 17:47:00,EUR,0.076592326,403,122,Tuesday
2023-10-10 17:46:00,EUR,0.040930342,368,83,Tuesday
2023-10-10 17:45:00,EUR,0.02610584,331,49,Tuesday
2023-10-10 17:44:00,EUR,0.058083408,377,100,Tuesday
2023-10-10 17:43:00,EUR,0.044737715,403,103,Tuesday
2023-10-10 17:42:00,EUR,0.0589519,401,113,Tuesday
2023-10-10 17:41:00,EUR,0.055121616,413,110,Tuesday
2023-10-10 17:40:00,EUR,0.07929304,424,106,Tuesday
2023-10-10 17:39:00,EUR,0.06327814,332,92,Tuesday
2023-10-10 17:38:00,EUR,0.04847856,342,78,Tuesday
2023-10-10 17:37:00,EUR,0.054981314,395,92,Tuesday
2023-10-10 17:36:00,EUR,0.04523181,417,93,Tuesday
2023-10-10 17:35:00,EUR,0.049419243,314,77,Tuesday
2023-10-10 17:34:00,EUR,0.04821047,328,89,Tuesday
2023-10-10 17:33:00,EUR,0.08533189,412,120,Tuesday
2023-10-10 17:32:00,EUR,0.050471768,314,85,Tuesday
2023-10-10 17:31:00,EUR,0.026939921,281,57,Tuesday
2023-10-10 17:30:00,EUR,0.07088374,359,98,Tuesday
2023-10-10 17:29:00,EUR,0.031853072,376,62,Tuesday
2023-10-10 17:28:00,EUR,0.039433766,396,83,Tuesday
2023-10-10 17:27:00,EUR,0.060362622,298,71,Tuesday
2023-10-10 17:26:00,EUR,0.053200196,330,90,Tuesday
2023-10-10 17:25:00,EUR,0.05284523,353,86,Tuesday
2023-10-10 17:24:00,EUR,0.04418,349,85,Tuesday
2023-10-10 17:23:00,EUR,0.057114825,380,100,Tuesday
2023-10-10 17:22:00,EUR,0.046469428,332,74,Tuesday
2023-10-10 17:21:00,EUR,0.03482243,278,71,Tuesday
2023-10-10 17:20:00,EUR,0.0465547,261,63,Tuesday
2023-10-10 17:19:00,EUR,0.04641708,328,94,Tuesday
2023-10-10 17:18:00,EUR,0.05765594,366,95,Tuesday
2023-10-10 17:17:00,EUR,0.040726442,343,89,Tuesday
2023-10-10 17:16:00,EUR,0.10139382,318,81,Tuesday
2023-10-10 17:15:00,EUR,0.058854725,429,106,Tuesday
2023-10-10 17:14:00,EUR,0.10686148,397,110,Tuesday
2023-10-10 17:13:00,EUR,0.10520543,338,89,Tuesday
2023-10-10 17:12:00,EUR,0.12086123,281,69,Tuesday
2023-10-10 17:11:00,EUR,0.035101328,308,71,Tuesday
2023-10-10 17:10:00,EUR,0.046081934,451,87,Tuesday
2023-10-10 17:09:00,EUR,0.036270622,409,79,Tuesday
2023-10-10 17:08:00,EUR,0.029267928,266,59,Tuesday
2023-10-10 17:07:00,EUR,0.03906497,324,79,Tuesday
2023-10-10 17:06:00,EUR,0.065202475,342,93,Tuesday
2023-10-10 17:05:00,EUR,0.047023106,326,75,Tuesday
2023-10-10 17:04:00,EUR,0.02630204,216,57,Tuesday
2023-10-10 17:03:00,EUR,0.026714996,273,50,Tuesday
2023-10-10 17:02:00,EUR,0.05594753,325,74,Tuesday
2023-10-10 17:01:00,EUR,0.023120508,256,55,Tuesday
2023-10-10 17:00:00,EUR,0.04229928,267,62,Tuesday
2023-10-10 16:59:00,EUR,0.03768717,352,69,Tuesday
2023-10-10 16:58:00,EUR,0.0232336,311,51,Tuesday
